Reading	Plate	Well	Type	Group	Sample	Meas. time [s]	RFU	Em	Ex	
5	1	 C02	Unknown	Assay	2 3/4	1203.47	10.8066	520	490	
5	1	 B02	Unknown	Assay	1 4/4	1203.97	0.419537	520	490	
5	1	 A02	Unknown	Assay	1 3/4	1204.22	0.429448	520	490	
5	1	 A03	Unknown	Assay	5 1/4	1204.47	0.184025	520	490	
5	1	 B03	Unknown	Assay	5 2/4	1204.72	0.196085	520	490	
5	1	 C03	Unknown	Assay	6 1/4	1204.97	0.175081	520	490	
5	1	 D03	Unknown	Assay	6 2/4	1205.22	0.15197	520	490	
5	1	 E03	Unknown	Assay	7 1/4	1205.47	0.212905	520	490	
5	1	 F03	Unknown	Assay	7 2/4	1205.72	0.182638	520	490	
5	1	 G03	Unknown	Assay	air 1/4	1205.97	0.215157	520	490	
5	1	 H03	Unknown	Assay	air 2/4	1206.22	0.226257	520	490	
5	1	 H04	Unknown	Assay	air 4/4	1206.47	0.199861	520	490	
5	1	 G04	Unknown	Assay	air 3/4	1206.72	0.248175	520	490	
5	1	 F04	Unknown	Assay	7 4/4	1206.97	0.166629	520	490	
5	1	 E04	Unknown	Assay	7 3/4	1207.22	0.18945	520	490	
5	1	 D04	Unknown	Assay	6 4/4	1207.47	0.173136	520	490	
5	1	 C04	Unknown	Assay	6 3/4	1207.72	0.162497	520	490	
5	1	 B04	Unknown	Assay	5 4/4	1207.97	0.169944	520	490	
5	1	 A04	Unknown	Assay	5 3/4	1208.22	0.179098	520	490	
6	1	 A01	Unknown	Assay	1 1/4	1499.99	0.430548	520	490	
6	1	 B01	Unknown	Assay	1 2/4	1500.24	0.396047	520	490	
6	1	 C01	Unknown	Assay	2 1/4	1500.72	12.1159	520	490	
6	1	 D01	Unknown	Assay	2 2/4	1500.97	10.7605	520	490	
6	1	 E01	Unknown	Assay	3 1/4	1501.22	9.14433	520	490	
6	1	 F01	Unknown	Assay	3 2/4	1501.47	21.5204	520	490	
6	1	 G01	Unknown	Assay	4 1/4	1501.72	27.4528	520	490	
6	1	 H01	Unknown	Assay	4 2/4	1501.97	24.8306	520	490	
6	1	 H02	Unknown	Assay	4 4/4	1502.22	24.5395	520	490	
6	1	 G02	Unknown	Assay	4 3/4	1502.47	25.3887	520	490	
6	1	 F02	Unknown	Assay	3 4/4	1502.72	24.2288	520	490	
6	1	 E02	Unknown	Assay	3 3/4	1502.97	24.3939	520	490	
6	1	 D02	Unknown	Assay	2 4/4	1503.22	12.168	520	490	
6	1	 C02	Unknown	Assay	2 3/4	1503.47	9.84761	520	490	
6	1	 B02	Unknown	Assay	1 4/4	1503.97	0.405809	520	490	
6	1	 A02	Unknown	Assay	1 3/4	1504.22	0.413716	520	490	
6	1	 A03	Unknown	Assay	5 1/4	1504.47	0.178418	520	490	
6	1	 B03	Unknown	Assay	5 2/4	1504.72	0.18525	520	490	
6	1	 C03	Unknown	Assay	6 1/4	1504.97	0.177823	520	490	
6	1	 D03	Unknown	Assay	6 2/4	1505.22	0.180954	520	490	
6	1	 E03	Unknown	Assay	7 1/4	1505.47	0.238456	520	490	
6	1	 F03	Unknown	Assay	7 2/4	1505.72	0.175538	520	490	
6	1	 G03	Unknown	Assay	air 1/4	1505.97	0.209104	520	490	
6	1	 H03	Unknown	Assay	air 2/4	1506.22	0.205837	520	490	
6	1	 H04	Unknown	Assay	air 4/4	1506.47	0.204501	520	490	
6	1	 G04	Unknown	Assay	air 3/4	1506.72	0.182219	520	490	
6	1	 F04	Unknown	Assay	7 4/4	1506.97	0.174733	520	490	
6	1	 E04	Unknown	Assay	7 3/4	1507.22	0.19192	520	490	
6	1	 D04	Unknown	Assay	6 4/4	1507.47	0.169159	520	490	
6	1	 C04	Unknown	Assay	6 3/4	1507.72	0.175936	520	490	
6	1	 B04	Unknown	Assay	5 4/4	1507.97	0.16855	520	490	
6	1	 A04	Unknown	Assay	5 3/4	1508.22	0.193518	520	490	
7	1	 A01	Unknown	Assay	1 1/4	1799.99	0.401607	520	490	
7	1	 B01	Unknown	Assay	1 2/4	1800.24	0.414622	520	490	
7	1	 C01	Unknown	Assay	2 1/4	1800.74	12.0787	520	490	
7	1	 D01	Unknown	Assay	2 2/4	1800.99	10.5198	520	490	
7	1	 E01	Unknown	Assay	3 1/4	1801.24	8.27669	520	490	
7	1	 F01	Unknown	Assay	3 2/4	1801.49	21.1648	520	490	
7	1	 G01	Unknown	Assay	4 1/4	1801.74	26.5294	520	490	
7	1	 H01	Unknown	Assay	4 2/4	1801.99	24.4173	520	490	
7	1	 H02	Unknown	Assay	4 4/4	1802.24	23.4492	520	490	
7	1	 G02	Unknown	Assay	4 3/4	1802.49	24.7119	520	490	
7	1	 F02	Unknown	Assay	3 4/4	1802.74	23.4682	520	490	
7	1	 E02	Unknown	Assay	3 3/4	1802.99	23.8626	520	490	
7	1	 D02	Unknown	Assay	2 4/4	1803.24	11.7253	520	490	
7	1	 C02	Unknown	Assay	2 3/4	1803.49	9.37147	520	490	
7	1	 B02	Unknown	Assay	1 4/4	1803.99	0.403285	520	490	
7	1	 A02	Unknown	Assay	1 3/4	1804.24	0.441051	520	490	
7	1	 A03	Unknown	Assay	5 1/4	1804.49	0.181777	520	490	
7	1	 B03	Unknown	Assay	5 2/4	1804.74	0.178368	520	490	
7	1	 C03	Unknown	Assay	6 1/4	1804.99	0.189666	520	490	
7	1	 D03	Unknown	Assay	6 2/4	1805.24	0.167623	520	490	
7	1	 E03	Unknown	Assay	7 1/4	1805.49	0.222931	520	490	
7	1	 F03	Unknown	Assay	7 2/4	1805.74	0.185738	520	490	
7	1	 G03	Unknown	Assay	air 1/4	1805.99	0.223502	520	490	
7	1	 H03	Unknown	Assay	air 2/4	1806.24	0.212274	520	490	
7	1	 H04	Unknown	Assay	air 4/4	1806.49	0.208943	520	490	
7	1	 G04	Unknown	Assay	air 3/4	1806.74	0.217703	520	490	
7	1	 F04	Unknown	Assay	7 4/4	1806.99	0.171319	520	490	
7	1	 E04	Unknown	Assay	7 3/4	1807.24	0.182769	520	490	
7	1	 D04	Unknown	Assay	6 4/4	1807.49	0.175235	520	490	
7	1	 C04	Unknown	Assay	6 3/4	1807.74	0.188483	520	490	
7	1	 B04	Unknown	Assay	5 4/4	1807.99	0.190194	520	490	
7	1	 A04	Unknown	Assay	5 3/4	1808.24	0.174882	520	490	
8	1	 A01	Unknown	Assay	1 1/4	2099.99	0.390066	520	490	
8	1	 B01	Unknown	Assay	1 2/4	2100.24	0.412607	520	490	
8	1	 C01	Unknown	Assay	2 1/4	2100.72	11.7649	520	490	
8	1	 D01	Unknown	Assay	2 2/4	2100.97	10.1278	520	490	
8	1	 E01	Unknown	Assay	3 1/4	2101.22	7.35878	520	490	
8	1	 F01	Unknown	Assay	3 2/4	2101.47	20.9055	520	490	
8	1	 G01	Unknown	Assay	4 1/4	2101.72	26.4016	520	490	
8	1	 H01	Unknown	Assay	4 2/4	2101.97	23.446	520	490	
8	1	 H02	Unknown	Assay	4 4/4	2102.22	23.0137	520	490	
8	1	 G02	Unknown	Assay	4 3/4	2102.47	23.5074	520	490	
8	1	 F02	Unknown	Assay	3 4/4	2102.72	23.2308	520	490	
8	1	 E02	Unknown	Assay	3 3/4	2102.97	23.7551	520	490	
8	1	 D02	Unknown	Assay	2 4/4	2103.22	11.3259	520	490	
8	1	 C02	Unknown	Assay	2 3/4	2103.47	9.06949	520	490	
8	1	 B02	Unknown	Assay	1 4/4	2103.97	0.386356	520	490	
8	1	 A02	Unknown	Assay	1 3/4	2104.22	0.403297	520	490	
8	1	 A03	Unknown	Assay	5 1/4	2104.47	0.19309	520	490	
8	1	 B03	Unknown	Assay	5 2/4	2104.72	0.175482	520	490	
8	1	 C03	Unknown	Assay	6 1/4	2104.97	0.165992	520	490	
8	1	 D03	Unknown	Assay	6 2/4	2105.22	0.170291	520	490	
8	1	 E03	Unknown	Assay	7 1/4	2105.47	0.244924	520	490	
8	1	 F03	Unknown	Assay	7 2/4	2105.72	0.189005	520	490	
8	1	 G03	Unknown	Assay	air 1/4	2105.97	0.215805	520	490	
8	1	 H03	Unknown	Assay	air 2/4	2106.22	0.252159	520	490	
8	1	 H04	Unknown	Assay	air 4/4	2106.47	0.204935	520	490	
8	1	 G04	Unknown	Assay	air 3/4	2106.72	0.216192	520	490	
8	1	 F04	Unknown	Assay	7 4/4	2106.97	0.183681	520	490	
8	1	 E04	Unknown	Assay	7 3/4	2107.22	0.188288	520	490	
8	1	 D04	Unknown	Assay	6 4/4	2107.47	0.181084	520	490	
8	1	 C04	Unknown	Assay	6 3/4	2107.72	0.167043	520	490	
