Reading	Plate	Well	Type	Group	Sample	Meas. time [s]	RFU	Em	Ex	
16	1	 G02	Unknown	Assay	4 3/4	907.1	8.46146	520	490	
16	1	 F02	Unknown	Assay	3 4/4	907.31	48.8688	520	490	
16	1	 E02	Unknown	Assay	3 3/4	907.52	46.5244	520	490	
16	1	 D02	Unknown	Assay	2 4/4	907.93	192.449	520	490	
16	1	 C02	Unknown	Assay	2 3/4	908.15	184.279	520	490	
16	1	 B02	Unknown	Assay	1 4/4	908.36	248.518	520	490	
16	1	 A02	Unknown	Assay	1 3/4	908.57	226.47	520	490	
16	1	 A03	Unknown	Assay	9 1/4	909.24	0.0829704	520	490	
16	1	 B03	Unknown	Assay	9 2/4	909.45	0.0968488	520	490	
16	1	 B04	Unknown	Assay	9 4/4	909.66	0.0970826	520	490	
16	1	 A04	Unknown	Assay	9 3/4	909.88	0.0888747	520	490	
17	1	 A01	Unknown	Assay	1 1/4	960.25	166.601	520	490	
17	1	 B01	Unknown	Assay	1 2/4	960.46	240.746	520	490	
17	1	 C01	Unknown	Assay	2 1/4	960.67	122.664	520	490	
17	1	 D01	Unknown	Assay	2 2/4	960.88	177.671	520	490	
17	1	 E01	Unknown	Assay	3 1/4	961.3	32.1743	520	490	
17	1	 F01	Unknown	Assay	3 2/4	961.51	47.4714	520	490	
17	1	 G01	Unknown	Assay	4 1/4	961.72	6.08671	520	490	
17	1	 H01	Unknown	Assay	4 2/4	961.93	7.70934	520	490	
17	1	 I01	Unknown	Assay	5 1/4	962.35	2.4801	520	490	
17	1	 J01	Unknown	Assay	5 2/4	962.56	3.05001	520	490	
17	1	 K01	Unknown	Assay	6 1/4	962.77	1.76186	520	490	
17	1	 L01	Unknown	Assay	6 2/4	962.98	2.29929	520	490	
17	1	 M01	Unknown	Assay	7 1/4	963.19	1.91572	520	490	
17	1	 N01	Unknown	Assay	7 2/4	963.4	2.23792	520	490	
17	1	 O01	Unknown	Assay	8 1/4	964.09	170.179	520	490	
17	1	 P01	Unknown	Assay	8 2/4	964.3	175.579	520	490	
17	1	 P02	Unknown	Assay	8 4/4	964.51	148.494	520	490	
17	1	 O02	Unknown	Assay	8 3/4	964.73	191.761	520	490	
17	1	 N02	Unknown	Assay	7 4/4	965.39	2.28934	520	490	
17	1	 M02	Unknown	Assay	7 3/4	965.6	2.24401	520	490	
17	1	 L02	Unknown	Assay	6 4/4	965.81	2.45003	520	490	
17	1	 K02	Unknown	Assay	6 3/4	966.02	2.44872	520	490	
17	1	 J02	Unknown	Assay	5 4/4	966.23	3.53393	520	490	
17	1	 I02	Unknown	Assay	5 3/4	966.44	3.13031	520	490	
17	1	 H02	Unknown	Assay	4 4/4	966.89	9.12747	520	490	
17	1	 G02	Unknown	Assay	4 3/4	967.1	8.58701	520	490	
17	1	 F02	Unknown	Assay	3 4/4	967.31	48.6016	520	490	
17	1	 E02	Unknown	Assay	3 3/4	967.52	47.6806	520	490	
17	1	 D02	Unknown	Assay	2 4/4	967.93	191.929	520	490	
17	1	 C02	Unknown	Assay	2 3/4	968.14	183.013	520	490	
17	1	 B02	Unknown	Assay	1 4/4	968.35	244.746	520	490	
17	1	 A02	Unknown	Assay	1 3/4	968.57	226.534	520	490	
17	1	 A03	Unknown	Assay	9 1/4	969.24	0.0935062	520	490	
17	1	 B03	Unknown	Assay	9 2/4	969.45	0.11063	520	490	
17	1	 B04	Unknown	Assay	9 4/4	969.66	0.0979752	520	490	
17	1	 A04	Unknown	Assay	9 3/4	969.87	0.0943313	520	490	
18	1	 A01	Unknown	Assay	1 1/4	1020.25	165.364	520	490	
18	1	 B01	Unknown	Assay	1 2/4	1020.46	240.41	520	490	
18	1	 C01	Unknown	Assay	2 1/4	1020.67	122.487	520	490	
18	1	 D01	Unknown	Assay	2 2/4	1020.89	175.548	520	490	
18	1	 E01	Unknown	Assay	3 1/4	1021.3	32.3769	520	490	
18	1	 F01	Unknown	Assay	3 2/4	1021.51	47.741	520	490	
18	1	 G01	Unknown	Assay	4 1/4	1021.72	6.15409	520	490	
18	1	 H01	Unknown	Assay	4 2/4	1021.93	7.83459	520	490	
18	1	 I01	Unknown	Assay	5 1/4	1022.35	2.46081	520	490	
18	1	 J01	Unknown	Assay	5 2/4	1022.56	3.09451	520	490	
18	1	 K01	Unknown	Assay	6 1/4	1022.77	1.69346	520	490	
18	1	 L01	Unknown	Assay	6 2/4	1022.98	2.34817	520	490	
18	1	 M01	Unknown	Assay	7 1/4	1023.19	1.8697	520	490	
18	1	 N01	Unknown	Assay	7 2/4	1023.4	2.22413	520	490	
18	1	 O01	Unknown	Assay	8 1/4	1024.09	168.54	520	490	
18	1	 P01	Unknown	Assay	8 2/4	1024.3	173.098	520	490	
18	1	 P02	Unknown	Assay	8 4/4	1024.51	146.425	520	490	
18	1	 O02	Unknown	Assay	8 3/4	1024.73	189.266	520	490	
18	1	 N02	Unknown	Assay	7 4/4	1025.39	2.24124	520	490	
18	1	 M02	Unknown	Assay	7 3/4	1025.6	2.22708	520	490	
18	1	 L02	Unknown	Assay	6 4/4	1025.81	2.39246	520	490	
18	1	 K02	Unknown	Assay	6 3/4	1026.02	2.4062	520	490	
18	1	 J02	Unknown	Assay	5 4/4	1026.23	3.38337	520	490	
18	1	 I02	Unknown	Assay	5 3/4	1026.44	3.30322	520	490	
18	1	 H02	Unknown	Assay	4 4/4	1026.89	9.07685	520	490	
18	1	 G02	Unknown	Assay	4 3/4	1027.1	8.79351	520	490	
18	1	 F02	Unknown	Assay	3 4/4	1027.31	48.8151	520	490	
18	1	 E02	Unknown	Assay	3 3/4	1027.52	47.8526	520	490	
18	1	 D02	Unknown	Assay	2 4/4	1027.93	189.645	520	490	
18	1	 C02	Unknown	Assay	2 3/4	1028.14	182.769	520	490	
18	1	 B02	Unknown	Assay	1 4/4	1028.36	240.982	520	490	
18	1	 A02	Unknown	Assay	1 3/4	1028.57	224.913	520	490	
18	1	 A03	Unknown	Assay	9 1/4	1029.24	0.0996489	520	490	
18	1	 B03	Unknown	Assay	9 2/4	1029.45	0.0830332	520	490	
18	1	 B04	Unknown	Assay	9 4/4	1029.66	0.100541	520	490	
18	1	 A04	Unknown	Assay	9 3/4	1029.87	0.092237	520	490	
19	1	 A01	Unknown	Assay	1 1/4	1080.24	164.87	520	490	
19	1	 B01	Unknown	Assay	1 2/4	1080.45	239.098	520	490	
19	1	 C01	Unknown	Assay	2 1/4	1080.66	123.056	520	490	
19	1	 D01	Unknown	Assay	2 2/4	1080.88	174.216	520	490	
19	1	 E01	Unknown	Assay	3 1/4	1081.29	32.4567	520	490	
19	1	 F01	Unknown	Assay	3 2/4	1081.5	48.2721	520	490	
19	1	 G01	Unknown	Assay	4 1/4	1081.71	6.27376	520	490	
19	1	 H01	Unknown	Assay	4 2/4	1081.92	7.73466	520	490	
19	1	 I01	Unknown	Assay	5 1/4	1082.34	2.37197	520	490	
19	1	 J01	Unknown	Assay	5 2/4	1082.55	3.09941	520	490	
19	1	 K01	Unknown	Assay	6 1/4	1082.76	1.66186	520	490	
19	1	 L01	Unknown	Assay	6 2/4	1082.97	2.3088	520	490	
19	1	 M01	Unknown	Assay	7 1/4	1083.18	1.84077	520	490	
19	1	 N01	Unknown	Assay	7 2/4	1083.4	2.16013	520	490	
19	1	 O01	Unknown	Assay	8 1/4	1084.08	168.499	520	490	
19	1	 P01	Unknown	Assay	8 2/4	1084.29	170.818	520	490	
19	1	 P02	Unknown	Assay	8 4/4	1084.5	144.995	520	490	
19	1	 O02	Unknown	Assay	8 3/4	1084.72	186.058	520	490	
19	1	 N02	Unknown	Assay	7 4/4	1085.38	2.14161	520	490	
19	1	 M02	Unknown	Assay	7 3/4	1085.59	2.16922	520	490	
19	1	 L02	Unknown	Assay	6 4/4	1085.8	2.39353	520	490	
19	1	 K02	Unknown	Assay	6 3/4	1086.01	2.34778	520	490	
19	1	 J02	Unknown	Assay	5 4/4	1086.22	3.40772	520	490	
19	1	 I02	Unknown	Assay	5 3/4	1086.43	3.08867	520	490	
19	1	 H02	Unknown	Assay	4 4/4	1086.88	9.13236	520	490	
19	1	 G02	Unknown	Assay	4 3/4	1087.09	8.48308	520	490	
19	1	 F02	Unknown	Assay	3 4/4	1087.3	49.7582	520	490	
19	1	 E02	Unknown	Assay	3 3/4	1087.51	48.3092	520	490	
19	1	 D02	Unknown	Assay	2 4/4	1087.92	187.235	520	490	
19	1	 C02	Unknown	Assay	2 3/4	1088.13	182.394	520	490	
19	1	 B02	Unknown	Assay	1 4/4	1088.35	237.439	520	490	
19	1	 A02	Unknown	Assay	1 3/4	1088.56	224.279	520	490	
19	1	 A03	Unknown	Assay	9 1/4	1089.23	0.0826888	520	490	
19	1	 B03	Unknown	Assay	9 2/4	1089.44	0.0927139	520	490	
19	1	 B04	Unknown	Assay	9 4/4	1089.65	0.0942887	520	490	
19	1	 A04	Unknown	Assay	9 3/4	1089.86	0.105596	520	490	
20	1	 A01	Unknown	Assay	1 1/4	1140.24	165.471	520	490	
20	1	 B01	Unknown	Assay	1 2/4	1140.45	237.888	520	490	
20	1	 C01	Unknown	Assay	2 1/4	1140.66	122.811	520	490	
20	1	 D01	Unknown	Assay	2 2/4	1140.87	173.016	520	490	
20	1	 E01	Unknown	Assay	3 1/4	1141.29	32.7171	520	490	
20	1	 F01	Unknown	Assay	3 2/4	1141.5	47.8461	520	490	
20	1	 G01	Unknown	Assay	4 1/4	1141.71	6.27264	520	490	
20	1	 H01	Unknown	Assay	4 2/4	1141.92	7.69982	520	490	
20	1	 I01	Unknown	Assay	5 1/4	1142.34	2.41245	520	490	
20	1	 J01	Unknown	Assay	5 2/4	1142.55	2.98891	520	490	
20	1	 K01	Unknown	Assay	6 1/4	1142.76	1.67576	520	490	
20	1	 L01	Unknown	Assay	6 2/4	1142.97	2.23713	520	490	
20	1	 M01	Unknown	Assay	7 1/4	1143.18	1.84704	520	490	
20	1	 N01	Unknown	Assay	7 2/4	1143.39	2.17378	520	490	
20	1	 O01	Unknown	Assay	8 1/4	1144.08	166.396	520	490	
20	1	 P01	Unknown	Assay	8 2/4	1144.29	167.753	520	490	
20	1	 P02	Unknown	Assay	8 4/4	1144.5	141.913	520	490	
20	1	 O02	Unknown	Assay	8 3/4	1144.72	184.82	520	490	
20	1	 N02	Unknown	Assay	7 4/4	1145.38	2.12092	520	490	
20	1	 M02	Unknown	Assay	7 3/4	1145.59	2.15625	520	490	
20	1	 L02	Unknown	Assay	6 4/4	1145.8	2.29142	520	490	
20	1	 K02	Unknown	Assay	6 3/4	1146.01	2.28097	520	490	
20	1	 J02	Unknown	Assay	5 4/4	1146.22	3.38988	520	490	
20	1	 I02	Unknown	Assay	5 3/4	1146.43	3.02446	520	490	
20	1	 H02	Unknown	Assay	4 4/4	1146.88	9.14072	520	490	
20	1	 G02	Unknown	Assay	4 3/4	1147.09	8.56506	520	490	
20	1	 F02	Unknown	Assay	3 4/4	1147.3	49.8576	520	490	
20	1	 E02	Unknown	Assay	3 3/4	1147.51	48.5628	520	490	
20	1	 D02	Unknown	Assay	2 4/4	1147.92	185.351	520	490	
20	1	 C02	Unknown	Assay	2 3/4	1148.13	181.904	520	490	
20	1	 B02	Unknown	Assay	1 4/4	1148.34	234.001	520	490	
20	1	 A02	Unknown	Assay	1 3/4	1148.56	222.15	520	490	
20	1	 A03	Unknown	Assay	9 1/4	1149.23	0.0797444	520	490	
20	1	 B03	Unknown	Assay	9 2/4	1149.44	0.100594	520	490	
20	1	 B04	Unknown	Assay	9 4/4	1149.65	0.0936947	520	490	
20	1	 A04	Unknown	Assay	9 3/4	1149.86	0.10602	520	490	
21	1	 A01	Unknown	Assay	1 1/4	1200.26	165.196	520	490	
21	1	 B01	Unknown	Assay	1 2/4	1200.47	236.249	520	490	
21	1	 C01	Unknown	Assay	2 1/4	1200.68	124.418	520	490	
21	1	 D01	Unknown	Assay	2 2/4	1200.89	174.258	520	490	
21	1	 E01	Unknown	Assay	3 1/4	1201.3	32.9657	520	490	
21	1	 F01	Unknown	Assay	3 2/4	1201.52	47.6532	520	490	
21	1	 G01	Unknown	Assay	4 1/4	1201.73	6.25455	520	490	
21	1	 H01	Unknown	Assay	4 2/4	1201.94	7.62553	520	490	
21	1	 I01	Unknown	Assay	5 1/4	1202.35	2.42992	520	490	
21	1	 J01	Unknown	Assay	5 2/4	1202.56	2.88772	520	490	
21	1	 K01	Unknown	Assay	6 1/4	1202.77	1.66449	520	490	
21	1	 L01	Unknown	Assay	6 2/4	1202.99	2.31042	520	490	
21	1	 M01	Unknown	Assay	7 1/4	1203.2	1.83284	520	490	
21	1	 N01	Unknown	Assay	7 2/4	1203.41	2.09768	520	490	
21	1	 O01	Unknown	Assay	8 1/4	1204.1	165.455	520	490	
21	1	 P01	Unknown	Assay	8 2/4	1204.31	165.313	520	490	
21	1	 P02	Unknown	Assay	8 4/4	1204.52	140.232	520	490	
21	1	 O02	Unknown	Assay	8 3/4	1204.73	181.682	520	490	
21	1	 N02	Unknown	Assay	7 4/4	1205.39	2.10688	520	490	
21	1	 M02	Unknown	Assay	7 3/4	1205.61	2.19926	520	490	
21	1	 L02	Unknown	Assay	6 4/4	1205.82	2.2408	520	490	
21	1	 K02	Unknown	Assay	6 3/4	1206.03	2.26312	520	490	
21	1	 J02	Unknown	Assay	5 4/4	1206.24	3.36327	520	490	
21	1	 I02	Unknown	Assay	5 3/4	1206.45	3.05539	520	490	
21	1	 H02	Unknown	Assay	4 4/4	1206.89	9.09782	520	490	
21	1	 G02	Unknown	Assay	4 3/4	1207.1	8.51541	520	490	
21	1	 F02	Unknown	Assay	3 4/4	1207.31	50.1021	520	490	
21	1	 E02	Unknown	Assay	3 3/4	1207.52	48.2458	520	490	
21	1	 D02	Unknown	Assay	2 4/4	1207.94	184.024	520	490	
21	1	 C02	Unknown	Assay	2 3/4	1208.15	182.035	520	490	
21	1	 B02	Unknown	Assay	1 4/4	1208.36	231.682	520	490	
21	1	 A02	Unknown	Assay	1 3/4	1208.57	219.873	520	490	
21	1	 A03	Unknown	Assay	9 1/4	1209.25	0.0775185	520	490	
21	1	 B03	Unknown	Assay	9 2/4	1209.46	0.0945382	520	490	
21	1	 B04	Unknown	Assay	9 4/4	1209.67	0.0953558	520	490	
21	1	 A04	Unknown	Assay	9 3/4	1209.88	0.105729	520	490	
22	1	 A01	Unknown	Assay	1 1/4	1260.26	165.94	520	490	
22	1	 B01	Unknown	Assay	1 2/4	1260.47	232.888	520	490	
22	1	 C01	Unknown	Assay	2 1/4	1260.68	124.106	520	490	
22	1	 D01	Unknown	Assay	2 2/4	1260.9	174.215	520	490	
22	1	 E01	Unknown	Assay	3 1/4	1261.31	33.0178	520	490	
22	1	 F01	Unknown	Assay	3 2/4	1261.52	47.3863	520	490	
22	1	 G01	Unknown	Assay	4 1/4	1261.96	6.20555	520	490	
22	1	 H01	Unknown	Assay	4 2/4	1262.17	7.48687	520	490	
22	1	 I01	Unknown	Assay	5 1/4	1262.38	2.3443	520	490	
22	1	 J01	Unknown	Assay	5 2/4	1262.59	2.94489	520	490	
22	1	 K01	Unknown	Assay	6 1/4	1262.8	1.6453	520	490	
22	1	 L01	Unknown	Assay	6 2/4	1263.01	2.23627	520	490	
22	1	 M01	Unknown	Assay	7 1/4	1263.22	1.75447	520	490	
22	1	 N01	Unknown	Assay	7 2/4	1263.44	2.09136	520	490	
22	1	 O01	Unknown	Assay	8 1/4	1264.1	163.91	520	490	
22	1	 P01	Unknown	Assay	8 2/4	1264.31	161.167	520	490	
22	1	 P02	Unknown	Assay	8 4/4	1264.52	137.139	520	490	
22	1	 O02	Unknown	Assay	8 3/4	1264.74	179.082	520	490	
22	1	 N02	Unknown	Assay	7 4/4	1265.4	2.0705	520	490	
22	1	 M02	Unknown	Assay	7 3/4	1265.61	2.13514	520	490	
22	1	 L02	Unknown	Assay	6 4/4	1265.82	2.21494	520	490	
22	1	 K02	Unknown	Assay	6 3/4	1266.03	2.24615	520	490	
22	1	 J02	Unknown	Assay	5 4/4	1266.24	3.2801	520	490	
22	1	 I02	Unknown	Assay	5 3/4	1266.45	2.93438	520	490	
22	1	 H02	Unknown	Assay	4 4/4	1266.9	8.90649	520	490	
22	1	 G02	Unknown	Assay	4 3/4	1267.11	8.51326	520	490	
22	1	 F02	Unknown	Assay	3 4/4	1267.32	50.3623	520	490	
22	1	 E02	Unknown	Assay	3 3/4	1267.53	48.6317	520	490	
22	1	 D02	Unknown	Assay	2 4/4	1267.94	182.685	520	490	
22	1	 C02	Unknown	Assay	2 3/4	1268.15	180.946	520	490	
22	1	 B02	Unknown	Assay	1 4/4	1268.36	228.389	520	490	
22	1	 A02	Unknown	Assay	1 3/4	1268.58	217.884	520	490	
22	1	 A03	Unknown	Assay	9 1/4	1269.25	0.0867035	520	490	
22	1	 B03	Unknown	Assay	9 2/4	1269.46	0.109592	520	490	
22	1	 B04	Unknown	Assay	9 4/4	1269.67	0.0873986	520	490	
22	1	 A04	Unknown	Assay	9 3/4	1269.88	0.08975	520	490	
23	1	 A01	Unknown	Assay	1 1/4	1320.24	165.285	520	490	
23	1	 B01	Unknown	Assay	1 2/4	1320.45	231.952	520	490	
23	1	 C01	Unknown	Assay	2 1/4	1320.66	123.218	520	490	
23	1	 D01	Unknown	Assay	2 2/4	1320.88	173.635	520	490	
23	1	 E01	Unknown	Assay	3 1/4	1321.29	33.5252	520	490	
23	1	 F01	Unknown	Assay	3 2/4	1321.5	47.3076	520	490	
23	1	 G01	Unknown	Assay	4 1/4	1321.71	6.24014	520	490	
23	1	 H01	Unknown	Assay	4 2/4	1321.92	7.56279	520	490	
23	1	 I01	Unknown	Assay	5 1/4	1322.34	2.33701	520	490	
23	1	 J01	Unknown	Assay	5 2/4	1322.55	2.91692	520	490	
23	1	 K01	Unknown	Assay	6 1/4	1322.76	1.65508	520	490	
23	1	 L01	Unknown	Assay	6 2/4	1322.97	2.19003	520	490	
23	1	 M01	Unknown	Assay	7 1/4	1323.18	1.71022	520	490	
23	1	 N01	Unknown	Assay	7 2/4	1323.39	2.05137	520	490	
23	1	 O01	Unknown	Assay	8 1/4	1324.08	162.141	520	490	
23	1	 P01	Unknown	Assay	8 2/4	1324.29	159.591	520	490	
23	1	 P02	Unknown	Assay	8 4/4	1324.51	136.219	520	490	
23	1	 O02	Unknown	Assay	8 3/4	1324.72	177.006	520	490	
23	1	 N02	Unknown	Assay	7 4/4	1325.38	2.07606	520	490	
23	1	 M02	Unknown	Assay	7 3/4	1325.59	2.05013	520	490	
23	1	 L02	Unknown	Assay	6 4/4	1325.8	2.2466	520	490	
23	1	 K02	Unknown	Assay	6 3/4	1326.01	2.22633	520	490	
23	1	 J02	Unknown	Assay	5 4/4	1326.22	3.20304	520	490	
23	1	 I02	Unknown	Assay	5 3/4	1326.43	3.05847	520	490	
23	1	 H02	Unknown	Assay	4 4/4	1326.88	8.91278	520	490	
23	1	 G02	Unknown	Assay	4 3/4	1327.09	8.4995	520	490	
23	1	 F02	Unknown	Assay	3 4/4	1327.3	50.2687	520	490	
23	1	 E02	Unknown	Assay	3 3/4	1327.51	49.0399	520	490	
23	1	 D02	Unknown	Assay	2 4/4	1327.92	181.263	520	490	
23	1	 C02	Unknown	Assay	2 3/4	1328.14	181.076	520	490	
23	1	 B02	Unknown	Assay	1 4/4	1328.35	224.376	520	490	
23	1	 A02	Unknown	Assay	1 3/4	1328.56	215.647	520	490	
23	1	 A03	Unknown	Assay	9 1/4	1329.23	0.09949	520	490	
23	1	 B03	Unknown	Assay	9 2/4	1329.44	0.100502	520	490	
23	1	 B04	Unknown	Assay	9 4/4	1329.65	0.100466	520	490	
23	1	 A04	Unknown	Assay	9 3/4	1329.86	0.0910978	520	490	
24	1	 A01	Unknown	Assay	1 1/4	1380.23	164.56	520	490	
24	1	 B01	Unknown	Assay	1 2/4	1380.44	230.206	520	490	
24	1	 C01	Unknown	Assay	2 1/4	1380.65	123.952	520	490	
24	1	 D01	Unknown	Assay	2 2/4	1380.87	172.097	520	490	
24	1	 E01	Unknown	Assay	3 1/4	1381.28	33.3715	520	490	
24	1	 F01	Unknown	Assay	3 2/4	1381.49	47.3748	520	490	
24	1	 G01	Unknown	Assay	4 1/4	1381.7	6.22195	520	490	
24	1	 H01	Unknown	Assay	4 2/4	1381.91	7.50368	520	490	
24	1	 I01	Unknown	Assay	5 1/4	1382.33	2.33069	520	490	
24	1	 J01	Unknown	Assay	5 2/4	1382.54	2.80925	520	490	
24	1	 K01	Unknown	Assay	6 1/4	1382.75	1.62111	520	490	
24	1	 L01	Unknown	Assay	6 2/4	1382.96	2.11465	520	490	
24	1	 M01	Unknown	Assay	7 1/4	1383.17	1.72701	520	490	
24	1	 N01	Unknown	Assay	7 2/4	1383.38	1.99013	520	490	
24	1	 O01	Unknown	Assay	8 1/4	1384.07	161.834	520	490	
24	1	 P01	Unknown	Assay	8 2/4	1384.28	157.247	520	490	
24	1	 P02	Unknown	Assay	8 4/4	1384.49	133.784	520	490	
24	1	 O02	Unknown	Assay	8 3/4	1384.71	175.026	520	490	
24	1	 N02	Unknown	Assay	7 4/4	1385.37	2.02121	520	490	
24	1	 M02	Unknown	Assay	7 3/4	1385.58	2.01423	520	490	
24	1	 L02	Unknown	Assay	6 4/4	1385.79	2.20259	520	490	
24	1	 K02	Unknown	Assay	6 3/4	1386	2.26246	520	490	
24	1	 J02	Unknown	Assay	5 4/4	1386.21	3.2405	520	490	
24	1	 I02	Unknown	Assay	5 3/4	1386.42	2.98414	520	490	
24	1	 H02	Unknown	Assay	4 4/4	1386.87	8.81593	520	490	
24	1	 G02	Unknown	Assay	4 3/4	1387.08	8.60627	520	490	
24	1	 F02	Unknown	Assay	3 4/4	1387.29	49.692	520	490	
24	1	 E02	Unknown	Assay	3 3/4	1387.5	49.0356	520	490	
24	1	 D02	Unknown	Assay	2 4/4	1387.91	178.898	520	490	
24	1	 C02	Unknown	Assay	2 3/4	1388.13	181.06	520	490	
24	1	 B02	Unknown	Assay	1 4/4	1388.34	223.33	520	490	
24	1	 A02	Unknown	Assay	1 3/4	1388.55	214.317	520	490	
24	1	 A03	Unknown	Assay	9 1/4	1389.22	0.0794688	520	490	
24	1	 B03	Unknown	Assay	9 2/4	1389.43	0.0981795	520	490	
24	1	 B04	Unknown	Assay	9 4/4	1389.64	0.08794	520	490	
24	1	 A04	Unknown	Assay	9 3/4	1389.85	0.0942348	520	490	
25	1	 A01	Unknown	Assay	1 1/4	1440.24	164.11	520	490	
25	1	 B01	Unknown	Assay	1 2/4	1440.45	227.675	520	490	
25	1	 C01	Unknown	Assay	2 1/4	1440.66	124.04	520	490	
25	1	 D01	Unknown	Assay	2 2/4	1440.88	171.8	520	490	
25	1	 E01	Unknown	Assay	3 1/4	1441.29	33.4375	520	490	
25	1	 F01	Unknown	Assay	3 2/4	1441.5	46.8594	520	490	
25	1	 G01	Unknown	Assay	4 1/4	1441.71	6.34172	520	490	
25	1	 H01	Unknown	Assay	4 2/4	1441.92	7.4907	520	490	
25	1	 I01	Unknown	Assay	5 1/4	1442.34	2.26177	520	490	
25	1	 J01	Unknown	Assay	5 2/4	1442.55	2.85742	520	490	
25	1	 K01	Unknown	Assay	6 1/4	1442.76	1.57553	520	490	
25	1	 L01	Unknown	Assay	6 2/4	1442.97	2.13708	520	490	
25	1	 M01	Unknown	Assay	7 1/4	1443.18	1.72153	520	490	
25	1	 N01	Unknown	Assay	7 2/4	1443.39	2.04392	520	490	
25	1	 O01	Unknown	Assay	8 1/4	1444.08	160.95	520	490	
25	1	 P01	Unknown	Assay	8 2/4	1444.29	153.966	520	490	
25	1	 P02	Unknown	Assay	8 4/4	1444.5	130.553	520	490	
25	1	 O02	Unknown	Assay	8 3/4	1444.72	172.695	520	490	
25	1	 N02	Unknown	Assay	7 4/4	1445.38	1.92411	520	490	
25	1	 M02	Unknown	Assay	7 3/4	1445.59	1.97962	520	490	
25	1	 L02	Unknown	Assay	6 4/4	1445.8	2.12592	520	490	
25	1	 K02	Unknown	Assay	6 3/4	1446.01	2.19647	520	490	
25	1	 J02	Unknown	Assay	5 4/4	1446.22	3.10472	520	490	
25	1	 I02	Unknown	Assay	5 3/4	1446.43	2.89222	520	490	
25	1	 H02	Unknown	Assay	4 4/4	1446.88	8.71486	520	490	
25	1	 G02	Unknown	Assay	4 3/4	1447.09	8.36851	520	490	
25	1	 F02	Unknown	Assay	3 4/4	1447.3	50.1951	520	490	
25	1	 E02	Unknown	Assay	3 3/4	1447.51	49.0028	520	490	
25	1	 D02	Unknown	Assay	2 4/4	1447.92	176.585	520	490	
25	1	 C02	Unknown	Assay	2 3/4	1448.13	180.336	520	490	
25	1	 B02	Unknown	Assay	1 4/4	1448.35	218.643	520	490	
25	1	 A02	Unknown	Assay	1 3/4	1448.56	212.52	520	490	
25	1	 A03	Unknown	Assay	9 1/4	1449.23	0.0916241	520	490	
25	1	 B03	Unknown	Assay	9 2/4	1449.44	0.10853	520	490	
25	1	 B04	Unknown	Assay	9 4/4	1449.65	0.0842366	520	490	
25	1	 A04	Unknown	Assay	9 3/4	1449.86	0.0924638	520	490	
26	1	 A01	Unknown	Assay	1 1/4	1500.25	165.023	520	490	
26	1	 B01	Unknown	Assay	1 2/4	1500.46	228.218	520	490	
26	1	 C01	Unknown	Assay	2 1/4	1500.67	125.931	520	490	
26	1	 D01	Unknown	Assay	2 2/4	1500.88	174.29	520	490	
26	1	 E01	Unknown	Assay	3 1/4	1501.3	34.305	520	490	
26	1	 F01	Unknown	Assay	3 2/4	1501.51	47.8822	520	490	
26	1	 G01	Unknown	Assay	4 1/4	1501.72	6.3254	520	490	
26	1	 H01	Unknown	Assay	4 2/4	1501.93	7.62105	520	490	
26	1	 I01	Unknown	Assay	5 1/4	1502.34	2.33013	520	490	
26	1	 J01	Unknown	Assay	5 2/4	1502.55	2.77796	520	490	
26	1	 K01	Unknown	Assay	6 1/4	1502.76	1.61162	520	490	
26	1	 L01	Unknown	Assay	6 2/4	1502.98	2.17277	520	490	
26	1	 M01	Unknown	Assay	7 1/4	1503.19	1.79506	520	490	
26	1	 N01	Unknown	Assay	7 2/4	1503.4	1.97193	520	490	
26	1	 O01	Unknown	Assay	8 1/4	1504.09	161.048	520	490	
26	1	 P01	Unknown	Assay	8 2/4	1504.3	153.112	520	490	
26	1	 P02	Unknown	Assay	8 4/4	1504.51	131.921	520	490	
26	1	 O02	Unknown	Assay	8 3/4	1504.72	174.041	520	490	
26	1	 N02	Unknown	Assay	7 4/4	1505.39	1.91352	520	490	
26	1	 M02	Unknown	Assay	7 3/4	1505.6	1.94533	520	490	
26	1	 L02	Unknown	Assay	6 4/4	1505.81	2.10284	520	490	
26	1	 K02	Unknown	Assay	6 3/4	1506.02	2.15838	520	490	
26	1	 J02	Unknown	Assay	5 4/4	1506.23	3.03359	520	490	
26	1	 I02	Unknown	Assay	5 3/4	1506.44	3.00225	520	490	
26	1	 H02	Unknown	Assay	4 4/4	1506.88	8.70556	520	490	
26	1	 G02	Unknown	Assay	4 3/4	1507.09	8.44172	520	490	
26	1	 F02	Unknown	Assay	3 4/4	1507.3	50.771	520	490	
26	1	 E02	Unknown	Assay	3 3/4	1507.51	50.0173	520	490	
26	1	 D02	Unknown	Assay	2 4/4	1507.93	178.612	520	490	
26	1	 C02	Unknown	Assay	2 3/4	1508.14	181.349	520	490	
26	1	 B02	Unknown	Assay	1 4/4	1508.35	220.165	520	490	
26	1	 A02	Unknown	Assay	1 3/4	1508.56	213.481	520	490	
26	1	 A03	Unknown	Assay	9 1/4	1509.24	0.0733258	520	490	
26	1	 B03	Unknown	Assay	9 2/4	1509.45	0.0921647	520	490	
26	1	 B04	Unknown	Assay	9 4/4	1509.66	0.0913473	520	490	
26	1	 A04	Unknown	Assay	9 3/4	1509.87	0.0826281	520	490	
